instname;state;tuition03_tf;tot_rev_w_auxother_sum;control;total_enrollment;ptall12;LONGITUD;LATITUDE
Community College of the Air Force;AL;0;;1;;;-86.244501;32.404904
The Master's College and Seminary;CA;13200;22041248.002;1383;343;-118.515963;34.381883
Los Angeles City College;CA;3192;461951573.001;88059;5012;-118.291791;34.086786
Los Angeles County College of Nursing and Allied Health;CA;2400;3987878.001;173;29;-118.212214;34.062156
The Art Institute of California-San Francisco;CA;18880;2615804.003;215;40;-122.414032;37.779289
Loyola Marymount University;CA;17932;190426013.702;;1024;-118.41614;33.96968
LU ROSS ACADEMY OF HAIR DESIGN;CA;;;3;;;-119.294046;34.278265
Manchester Beauty College;CA;;287568.003;51;;-119.790444;36.785946
Tulare Beauty College;CA;;255579.003;58;;-119.366807;36.203684
Lyles Bakersfield College of Beauty;CA;;1111314.003;60;;-119.023499;35.386537
Lytles Redwood Empire Beauty College Inc;CA;;541594.003;70;;-122.757328;38.508647
MTI Business College Inc;CA;;779343.003;107;;-121.308745;38.007848
MTI College;CA;;-5059.003;;;-121.34191;38.660881
Maric College-Sacramento Campus;CA;7938;2094263.183;146;21;-121.383139;38.64397
Maric College-San Diego;CA;11625;16834583.003;983;180;-117.134489;32.82183
Maric College;CA;;3688151.153;502;59;-117.221698;33.170924
College of Marin;CA;4350;34848446.001;8196;593;-122.548072;37.955207
Marinello School of Beauty;CA;;138048.003;55;;-118.219549;34.027249
Marymount College;CA;14600;16166307.002;907;195;-118.333978;33.73563
Mendocino College;CA;3750;15968772.001;3560;314;-123.213437;39.185483
Menlo College;CA;16800;14665028.002;626;111;-122.194119;37.459047
Mennonite Brethren Biblical Seminary;CA;;2633755.002;144;18;-119.735095;36.728619
Merced College;CA;;41693813.001;7548;723;-120.478049;37.332158
Mills College;CA;17250;47079947.002;1122;270;-122.187847;37.782673
Miracosta College;CA;4080;47999391.001;8490;663;-117.30097;33.18992
Miss Martys Hair Academy and Esthetics Institute;CA;;8116960.003;104;;-122.410637;37.779456
Modern Beauty Academy;CA;;268734.003;44;;-119.1812;34.195136
Maric College-North Hollywood;CA;;2995865.413;383;35;-118.396398;34.182681
Moler Barber College;CA;;236748.003;28;;-122.265144;37.826835
Monterey Peninsula College;CA;3264;36260729.001;6210;472;-121.884589;36.594052
Mt San Antonio College;CA;3000;99863497.001;22715;1477;-117.844435;34.041386
Mount St Mary's College;CA;16776;26668509.002;2066;333;-118.479825;34.083329
Mt San Jacinto College;CA;3072;27156785.001;8050;561;-116.97192;33.80723
Mueller College of Holistic Studies;CA;11250;1937762.003;308;;-117.163556;32.766008
Musicians Institute;CA;12000;6406800.583;524;;-118.337911;34.101495
Napa Valley College;CA;2904;28981286.001;5762;509;-122.272572;38.272366
Bryman College;CA;;3931843.003;466;;-122.404639;37.784294
Bryman College;CA;;3983402.003;434;;-118.526684;34.201076
Bryman College;CA;;3612872.003;404;;-118.299071;34.061758
Bryman College-San Jose;CA;;702088.003;;;-121.950117;37.303389
Bryman College-Corinthian Colleges Inc;CA;;3934792.003;453;;-118.292958;33.892443
Bryman College-A Corinthian School;CA;;6189072.003;552;;-118.148596;34.079849
Bryman College-San Bernardino;CA;;4120753.003;357;;-117.28254;34.060414
The National Hispanic University;CA;3100;4705080.002;331;58;-121.815229;37.358764
National Holistic Institute;CA;;4360345.003;452;;-122.28799;37.841666
National University;CA;9900;124189033.002;17065;1455;-117.244243;32.909469
Naval Postgraduate School;CA;;;1;;;-121.873391;36.596689
Newschool of Architecture and Design;CA;15750;2064149.003;132;40;-117.153151;32.713656
North Adrians Beauty College;CA;;426979.003;42;;-120.992748;37.67816
North-West College-Pomona;CA;;-850.0;3;172;;-117.751125;34.062305
North-West College-West Covina;CA;;-4685.003;239;;-117.950366;34.071699
North-West College-Pasadena;CA;;-200.0;3;109;;-118.139751;34.147184
Northwestern Polytechnic University;CA;9000;;2;508;;-121.9256;37.478715
Notre Dame de Namur University;CA;16200;21634278.002;1765;206;-122.28461;37.514873
Occidental College;CA;22200;100189305.002;1603;595;-118.214384;34.126539
Oceanside College of Beauty;CA;;529390.003;90;;-117.365054;33.178642
Ohlone College;CA;2040;35633526.001;9005;595;-121.918603;37.528467
Otis College of Art and Design;CA;8975;20409904.002;834;291;-118.416443;33.956926
Hope International University;CA;10980;15086592.002;925;245;-117.885178;33.878055
Concorde Career Institute;CA;;1839000.003;277;;-117.101752;32.704012
Pacific Graduate School of Psychology;CA;;5140717.002;296;;-122.186022;37.383251
Pacific Lutheran Theological Seminary;CA;;2920531.002;151;70;-122.260139;37.898184
Pacific Oaks College;CA;12000;11494896.002;833;98;-118.160158;34.152084
Pacific School of Religion;CA;;7497942.002;247;143;-122.262525;37.876284
Pacific States University;CA;7920;1171144.002;;;-118.298941;34.061705
Pacific Union College;CA;14475;38072977.002;1625;362;-122.44028;38.56901
University of the Pacific;CA;19570;129018000.002;5640;;-121.307319;37.980586
Palmer College of Chiropractic-West;CA;;11306408.002;681;64;-121.9421;37.410401
Palo Verde College;CA;3750;7056215.001;779;110;-119.1176;35.30902
Palomar College;CA;3630;82987833.001;20492;1554;-117.182773;33.149192
Marinello Schools of Beauty;CA;;235418.003;51;;-118.15017;33.889282
Paris Beauty College;CA;;938866.003;160;;-122.043467;37.97223
Pasadena City College;CA;3168;93008279.001;22978;1397;-118.119877;34.145976
Patten University;CA;7584;5821411.002;689;;-122.219188;37.786109
Pepperdine University;CA;23000;244502000.002;7663;1644;-118.705717;34.034602
Pitzer College;CA;21520;32050968.002;930;216;-117.707116;34.104441
Platt College-San Diego;CA;;2568760.003;298;39;-117.063406;32.76359
Point Loma Nazarene University;CA;13188;48617631.002;2711;529;-117.251734;32.717742
Pomona College;CA;22940;419063016.002;1549;489;-117.714918;34.085106
Westwood College-Long Beach;CA;;713575.003;85;;-118.290528;33.851854
Professional Institute of Beauty;CA;;414044.003;74;;-118.039129;34.075294
Santa Ana College;CA;3192;122610886.201;18196;681;-117.888331;33.759971
Pardee Rand Graduate School of Policy Studies;CA;;1460000.002;57;;-118.490447;34.009885
SHASTA SCHOOL OF COSMETOLOGY;CA;;;3;;;-122.386585;40.5973
University of Redlands;CA;19490;54833266.002;3979;942;-117.163796;34.062769
College of the Redwoods;CA;3072;31292082.001;6489;557;-124.205267;40.702204
Richards Beauty College;CA;;109986.003;89;;-117.631337;34.107009
Salon Success Academy;CA;;412151.003;58;;-117.514431;33.882331
RICHARDS BEAUTY COLLEGE;CA;;;3;;;-117.953908;33.686604
Rio Hondo College;CA;2736;56391538.001;11545;671;-118.037464;34.020358
Riverside Community College;CA;2904;93185577.001;22320;1523;-117.384718;33.971325
Argosy University-San Francisco Bay Area Campus;CA;;;3;;;-122.267393;37.780739
Rosemead Beauty School;CA;;1273183.003;141;;-118.08296;34.08054
Dongguk Royal University;CA;;1798701.002;360;86;-118.289942;34.065943
Saddleback College;CA;3000;115979888.001;27756;1475;-117.667159;33.557017
Samra University of Oriental Medicine;CA;;2310606.002;;;-118.276208;34.050077
Samuel Merritt College;CA;16360;12786640.002;748;;-122.266782;37.820221
San Diego Golf Academy;CA;7700;6279300.003;548;65;-117.284004;33.122098
San Diego Mesa College;CA;3120;203426670.001;40788;2203;-117.17378;32.804711
San Diego State University;CA;7830;498846076.001;31413;4169;-117.072101;32.774567
University of San Diego;CA;17780;164279950.002;6956;1148;-117.190524;32.770637
San Francisco Art Institute;CA;;8915951.002;624;105;-122.417098;37.80329
San Francisco Conservatory of Music;CA;18400;18504564.252;243;213;-122.42021;37.775306
San Francisco State University;CA;7380;307828210.001;27701;3477;-122.476427;37.720892
San Francisco Theological Seminary;CA;;14023000.002;597;91;-122.564274;37.969664
University of San Francisco;CA;17710;144549000.002;7797;1381;-122.449724;37.775397
San Joaquin College of Law;CA;;2100990.002;219;51;-119.697782;36.824021
San Joaquin Delta College;CA;4080;68567382.001;15581;950;-121.314855;37.996622
San Joaquin Valley College-Bakersfield;CA;7900;39479409.003;;;-119.061299;35.352789
William Jessup University;CA;8880;6369868.002;372;101;-121.297352;38.817222
San Jose City College;CA;;79452087.001;16167;981;-121.929842;37.316253
San Jose State University;CA;7380;341370388.001;26937;3077;-121.88057;37.33437
San Mateo County Community College District Office;CA;;75948869.001;;;-122.338097;37.530824
College of San Mateo;CA;3072;16187349.001;10445;685;-122.333426;37.53174
Westwood College-Los Angeles;CA;;3495682.003;;;-118.293287;34.06178
Santa Barbara City College;CA;;62181841.001;12586;1150;-119.69877;34.407499
Santa Clara University;CA;19095;230459237.002;7810;1236;-121.937369;37.351935
Santa Monica College;CA;4080;99325923.001;26372;1574;-118.470444;34.018918
Santa Rosa Junior College;CA;3456;87336303.001;21728;1565;-122.717352;38.455213
Saybrook Graduate School and Research Center;CA;;6261274.002;;33;-122.399859;37.798242
Scripps College;CA;21000;70932411.002;760;211;-117.711455;34.103726
Wyo Tech;CA;;5430974.003;1487;103;-121.919296;37.469785
College of the Sequoias;CA;3930;43975377.001;9572;548;-119.314166;36.322965
Shasta Bible College;CA;4880;528674.002;152;;-122.314873;40.564577
Shasta College;CA;2856;38359150.001;8437;602;-122.331719;40.650137
Sierra College;CA;4350;59719261.001;16631;1006;-121.209572;38.788536
Sierra College of Beauty;CA;;26726.003;51;;-120.495472;37.307029
Sierra Valley Business College;CA;;822611.003;137;;-119.77294;36.80411
Trinity Law and Graduate School;CA;;1622744.002;163;;-117.851516;33.766057
Simpson University;CA;9400;14248160.002;1183;205;-122.329525;40.618035
College of the Siskiyous;CA;4230;14999985.001;2061;226;-122.392296;41.414169
Charles A. Jones Skills and Business Education Center;CA;;4193589.001;3393;;-121.440938;38.515813
Skyline College;CA;3072;8736656.001;7848;494;-122.46005;37.632498
San Bernardino Valley College;CA;3308;70041997.001;14782;1012;-117.313769;34.08874
Saint Marys College of California;CA;17340;60869029.002;4058;894;-122.109035;37.847304
Solano Community College;CA;3432;40105795.001;10027;556;-122.126013;38.234873
Sonoma State University;CA;7380;109484938.001;7083;1124;-122.673092;38.336239
Sound Master Recording Engineer School-Audio/Video;CA;;467959.003;51;;-118.151857;34.081778
South Baylo University;CA;4500;4666982.002;629;106;-117.959077;33.848254
South Coast College;CA;;2899820.003;;46;-117.874109;33.787946
Vanguard University of Southern California;CA;12556;23545965.002;1429;;-117.902791;33.663869
Concorde Career College;CA;;3389000.003;379;;-117.938012;33.774687
Southwestern College;CA;3630;68993497.001;16349;1115;-116.994233;32.642043
Saint Johns Seminary;CA;;4484623.002;69;56;-119.006303;34.244307
Starr King School for Ministry;CA;;1203028.002;69;19;-122.261763;37.87679
Southern California College of Optometry;CA;;16215417.002;378;136;-117.887088;33.888929
Southern California Institute of Architecture;CA;16096;6556526.002;388;85;-118.233621;34.045951
University of Southern California;CA;22198;1750491016.002;28766;12242;-118.28575;34.02181
Southwestern University School of Law;CA;;20280348.002;875;145;-118.288481;34.061761
Taft College;CA;3750;11592728.001;1070;156;-119.45856;35.149433
Claremont School of Theology;CA;;13590549.002;520;76;-117.714984;34.108502
Thomas Aquinas College;CA;14900;7649518.002;267;63;-119.08668;34.4291
Trinity Life Bible College;CA;3870;352828.002;192;;-121.364463;38.662356
University of California System Administration Central Office;CA;;831188000.001;;;-122.271261;37.80189
United Education Institute-Los Angeles Campus;CA;;36048505.003;1836;;-118.225272;33.986257
Concorde Career College;CA;;3808000.003;541;;-117.284369;34.067192
Concorde Career College;CA;;4288000.003;560;;-118.403621;34.186684
Ventura College;CA;3870;118005839.001;29379;1739;-119.230456;34.275793
Victor Valley Beauty College Inc;CA;;286033.003;76;;-117.303751;34.529014
Victor Valley Community College;CA;3168;35482629.001;8439;571;-117.260814;34.471026
Walden University;MN;;17730715.003;1476;86;-93.260195;44.980273
Maxine Waters Employment Preparation Center;CA;;8242575.001;2177;;-118.254259;33.936725
West Hills Community College;CA;2904;22220991.001;3169;279;-120.357037;36.147537
The University of West Los Angeles;CA;5670;3041261.002;397;64;-118.37;33.947732
West Valley College;CA;;140706696.001;19910;920;-122.013656;37.266538
Western Career College;CA;8908;26568055.793;1157;292;-121.371205;38.555235
Westminster Theological Seminary in California;CA;;2750956.002;151;38;-117.048176;33.121468
Westmont College;CA;19188;41147144.002;1335;352;-119.660623;34.452879
Whittier College;CA;19828;46483786.002;2198;274;-118.031359;33.979077
Woodbury University;CA;16590;23768414.002;1208;294;-118.341555;34.206767
The Wright Institute;CA;;3713091.002;;106;-122.25316;37.868503
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary;CA;7500;2892580.002;56;12;-118.346604;34.085277
Yuba College;CA;0;37644263.001;8186;618;-121.531537;39.128084
Academy of Beauty Culture;CO;;3323551.003;41;;-108.51054;39.077438
Adams State College;CO;5740;26206375.001;8304;406;-105.880677;37.471646
Aims Community College;CO;4752;31492939.001;7193;859;-104.768403;40.406971
Arapahoe Community College;CO;8132;28062056.001;7491;;-105.020971;39.608907
Bel-Rea Institute of Animal Technology;CO;;4897900.003;624;36;-104.875272;39.686162
Blair College;CO;6480;3957630.003;446;43;-104.743198;38.806597
Boulder College of Massage Therapy;CO;;2685454.002;238;;-105.208103;40.064253
University of Colorado at Denver and Health Sciences Center;CO;11194;114386253.001;14113;1562;-104.937759;39.730204
University of Colorado at Colorado Springs;CO;9220;57860368.001;7273;695;-104.80114;38.891395
Redstone College;CO;8823;8334703.003;648;86;-105.118435;39.914098
University of Colorado at Boulder;CO;15224;646756819.001;28851;7771;-105.267698;40.003487
Colorado Christian University;CO;9960;20222265.002;2026;212;-105.093849;39.710999
Colorado College;CO;19980;104038744.002;1964;625;-104.824305;38.846617
Concorde Career Institute;CO;;1543000.003;240;;-104.865949;39.719195
Art Institute of Colorado;CO;12000;26186347.003;1977;249;-104.986114;39.735851
Colorado Mountain College;CO;6300;35951806.001;8290;971;-107.324763;39.545586
Colorado Northwestern Community College;CO;6949;10498390.001;1560;193;-108.786573;40.083861
Colorado School of Mines;CO;14716;82419725.001;3717;772;-105.222215;39.751174
Colorado School of Trades;CO;;1005903.003;86;16;-105.103695;39.741841
Colorado State University;CO;10026;483187105.001;27036;10358;-105.08325;40.57477
Colorado Technical University;CO;7425;11224061.003;1764;137;-104.835754;38.894023
Artistic Beauty Colleges-Lakewood;CO;;1091501.003;151;;-105.081652;39.722883
Community College of Aurora;CO;6864;16380764.001;4772;349;-104.801038;39.718619
College America-Denver;CO;;2868543.003;298;30;-104.940803;39.691428
Delta Montrose Technical College;CO;3501;2965475.001;156;;-108.062691;38.723761
Denver Academy of Court Reporting-Main Campus;CO;;863926.003;99;;-105.06392;39.859995
Community College of Denver;CO;8004;29516278.001;6511;558;-105.00253;39.74017
Denver Automotive and Diesel College;CO;6687;3092974.003;368;;-105.001517;39.708027
Denver Seminary;CO;;5198776.002;574;102;-105.0205;39.601462
Westwood College-Denver North;CO;13422;13147385.003;;73;-104.987319;39.83019
University of Denver;CO;18936;263652220.002;9188;2129;-104.959465;39.676628
Emily Griffith Opportunity School;CO;;11766444.001;6317;;-104.995519;39.74128
Fort Lewis College;CO;8128;42524772.001;4411;586;-107.86902;37.275356
Front Range Community College;CO;6403;48996019.001;12483;1147;-105.03804;39.899731
Glenwood Beauty Academy;CO;;323865.003;41;;-107.359099;39.561947
Hair Dynamics Education Center;CO;;617049.003;;;-105.077388;40.496708
Iliff School of Theology;CO;;6741557.002;271;57;-104.959406;39.675798
International Beauty Academy;CO;;530588.003;130;;-104.787833;38.912738
Lamar Community College;CO;4940;6115404.001;1060;123;-102.616867;38.062611
